edl_used,sb,test_trial,threshold,RR,TAR
0,4,2,0.88,0.5822,0.9547
0,4,2,0.9,0.6167,0.9622
0,4,2,0.92,0.6474,0.9668
0,4,2,0.94,0.6797,0.9739
0,4,2,0.96,0.7031,0.9794
0,4,2,0.98,0.7359,0.9873
0,5,2,0.0,0.0,0.6632
0,5,2,0.02,0.0,0.6632
0,5,2,0.04,0.0,0.6632
0,5,2,0.06,0.0,0.6632
0,5,2,0.08,0.0,0.6632
0,5,2,0.1,0.0,0.6632
0,5,2,0.12,0.0,0.6632
0,5,2,0.14,0.0,0.6632
0,5,2,0.16,0.0,0.6632
0,5,2,0.18,0.0006,0.6637
0,5,2,0.2,0.0006,0.6637
0,5,2,0.22,0.0019,0.6639
0,5,2,0.24,0.0064,0.6656
0,5,2,0.26,0.009000000000000001,0.6673
0,5,2,0.28,0.0129,0.6693
0,5,2,0.3,0.0193,0.6717
0,5,2,0.32,0.0277,0.6735
0,5,2,0.34,0.0367,0.6771
0,5,2,0.36,0.0457,0.6802
0,5,2,0.38,0.0599,0.6842
0,5,2,0.4,0.0753,0.6894
0,5,2,0.42,0.0901,0.6978
0,5,2,0.44,0.1153,0.7132
0,5,2,0.46,0.1333,0.7229
0,5,2,0.48,0.15,0.7326
0,5,2,0.5,0.1687,0.7405
0,5,2,0.52,0.1938,0.7524
0,5,2,0.54,0.2183,0.7644
0,5,2,0.56,0.2421,0.7766
0,5,2,0.58,0.2679,0.7879999999999999
0,5,2,0.6,0.2923,0.8016
0,5,2,0.62,0.3207,0.8095
0,5,2,0.64,0.3458,0.8179
0,5,2,0.66,0.3728,0.8316
0,5,2,0.68,0.4095,0.8441
0,5,2,0.7000000000000001,0.4385,0.8509
0,5,2,0.72,0.4675,0.8646
0,5,2,0.74,0.4958,0.8787
0,5,2,0.76,0.5325,0.8871
0,5,2,0.78,0.5608,0.8988
0,5,2,0.8,0.586,0.9176
0,5,2,0.8200000000000001,0.6066,0.9296
0,5,2,0.84,0.6323,0.9440000000000001
0,5,2,0.86,0.6509999999999999,0.9631
0,5,2,0.88,0.6677,0.9767
0,5,2,0.9,0.6877,0.9835
0,5,2,0.92,0.7122,0.9911
0,5,2,0.94,0.7341,0.9927
0,5,2,0.96,0.7559999999999999,1.0
0,5,2,0.98,0.8023,1.0
0,6,2,0.0,0.0,0.5762
0,6,2,0.02,0.0,0.5762
0,6,2,0.04,0.0,0.5762
0,6,2,0.06,0.0,0.5762
0,6,2,0.08,0.0005,0.5765
0,6,2,0.1,0.0024,0.5776
0,6,2,0.12,0.0024,0.5776
0,6,2,0.14,0.0054,0.5788
0,6,2,0.16,0.0097,0.5799
0,6,2,0.18,0.0161,0.5822
0,6,2,0.2,0.0248,0.5854
0,6,2,0.22,0.037000000000000005,0.5903
0,6,2,0.24,0.0531,0.5962
0,6,2,0.26,0.0721,0.6079
0,6,2,0.28,0.0925,0.6173
0,6,2,0.3,0.1115,0.6272
0,6,2,0.32,0.1325,0.6345
0,6,2,0.34,0.1529,0.6458
0,6,2,0.36,0.1817,0.6518
0,6,2,0.38,0.2036,0.6624
0,6,2,0.4,0.226,0.669
0,6,2,0.42,0.2586,0.6794
0,6,2,0.44,0.282,0.6866
0,6,2,0.46,0.3083,0.6944
0,6,2,0.48,0.3327,0.7044
0,6,2,0.5,0.3643,0.7142
0,6,2,0.52,0.397,0.7246
0,6,2,0.54,0.4272,0.7321
0,6,2,0.56,0.4618,0.7511
0,6,2,0.58,0.4949,0.7628
0,6,2,0.6,0.5226,0.7776
0,6,2,0.62,0.5528,0.7865
0,6,2,0.64,0.5811,0.7977
0,6,2,0.66,0.6064,0.802
0,6,2,0.68,0.6249,0.8091
0,6,2,0.7000000000000001,0.6498,0.8095
0,6,2,0.72,0.6722,0.8158
0,6,2,0.74,0.6961,0.8221
0,6,2,0.76,0.7175,0.831
0,6,2,0.78,0.7418,0.8453
0,6,2,0.8,0.7657,0.8586
0,6,2,0.8200000000000001,0.7935,0.8868
0,6,2,0.84,0.8154,0.9129
0,6,2,0.86,0.83,0.9226
0,6,2,0.88,0.848,0.9327
0,6,2,0.9,0.8607,0.965
0,6,2,0.92,0.8685,0.9963
0,6,2,0.94,0.8802,1.0
0,6,2,0.96,0.8967,1.0
0,6,2,0.98,0.9187,1.0
0,7,2,0.0,0.0,0.7579
0,7,2,0.02,0.0,0.7579
0,7,2,0.04,0.0,0.7579
0,7,2,0.06,0.0,0.7579
0,7,2,0.08,0.0,0.7579
0,7,2,0.1,0.0,0.7579
0,7,2,0.12,0.0,0.7579
0,7,2,0.14,0.0,0.7579
0,7,2,0.16,0.0,0.7579
0,7,2,0.18,0.0,0.7579
0,7,2,0.2,0.0,0.7579
0,7,2,0.22,0.0,0.7579
0,7,2,0.24,0.0011,0.7588
0,7,2,0.26,0.0016,0.7592
0,7,2,0.28,0.0027,0.76
0,7,2,0.3,0.0038,0.7603
0,7,2,0.32,0.0097,0.7643
0,7,2,0.34,0.0134,0.7655
0,7,2,0.36,0.0178,0.7683
0,7,2,0.38,0.028999999999999998,0.7751
0,7,2,0.4,0.0366,0.7772
0,7,2,0.42,0.0484,0.7795
0,7,2,0.44,0.0667,0.7856
0,7,2,0.46,0.0898,0.7937
0,7,2,0.48,0.1097,0.8024
0,7,2,0.5,0.1329,0.812
0,7,2,0.52,0.1592,0.8228
0,7,2,0.54,0.1845,0.8298
0,7,2,0.56,0.2076,0.8384
0,7,2,0.58,0.2324,0.8507
0,7,2,0.6,0.2544,0.86
0,7,2,0.62,0.2743,0.8666
0,7,2,0.64,0.2996,0.8771
0,7,2,0.66,0.3228,0.8864
0,7,2,0.68,0.3448,0.8941
0,7,2,0.7000000000000001,0.3733,0.9142
0,7,2,0.72,0.3997,0.9301
0,7,2,0.74,0.4244,0.9458
0,7,2,0.76,0.4438,0.9526
0,7,2,0.78,0.4669,0.9586
0,7,2,0.8,0.489,0.9663
0,7,2,0.8200000000000001,0.51,0.9682
0,7,2,0.84,0.5304,0.9759
0,7,2,0.86,0.5519,0.9808
0,7,2,0.88,0.5761,0.986
0,7,2,0.9,0.5976,0.992
0,7,2,0.92,0.624,0.9928
0,7,2,0.94,0.6509,0.9969
0,7,2,0.96,0.6809999999999999,1.0
0,7,2,0.98,0.7359,1.0
0,8,2,0.0,0.0,0.7925
0,8,2,0.02,0.0,0.7925
0,8,2,0.04,0.0,0.7925
0,8,2,0.06,0.0,0.7925
0,8,2,0.08,0.0,0.7925
0,8,2,0.1,0.0,0.7925
0,8,2,0.12,0.0,0.7925
0,8,2,0.14,0.0,0.7925
0,8,2,0.16,0.0,0.7925
0,8,2,0.18,0.0,0.7925
0,8,2,0.2,0.0013,0.7929
0,8,2,0.22,0.0084,0.7947
0,8,2,0.24,0.0149,0.7959
0,8,2,0.26,0.031,0.7992
0,8,2,0.28,0.0459,0.7995
0,8,2,0.3,0.0653,0.8077
0,8,2,0.32,0.0821,0.812
0,8,2,0.34,0.1067,0.8205
0,8,2,0.36,0.1325,0.8264
0,8,2,0.38,0.1551,0.8317
0,8,2,0.4,0.1719,0.8368
0,8,2,0.42,0.1939,0.8428
0,8,2,0.44,0.2172,0.8423
0,8,2,0.46,0.2398,0.8495
0,8,2,0.48,0.2618,0.8599
0,8,2,0.5,0.2818,0.8668
0,8,2,0.52,0.309,0.8728
0,8,2,0.54,0.3323,0.8742
0,8,2,0.56,0.3536,0.8809999999999999
0,8,2,0.58,0.3697,0.8851
0,8,2,0.6,0.3898,0.893
0,8,2,0.62,0.4092,0.8961
0,8,2,0.64,0.424,0.9012
0,8,2,0.66,0.4447,0.9115
0,8,2,0.68,0.4615,0.9159999999999999
0,8,2,0.7000000000000001,0.4822,0.9251
0,8,2,0.72,0.5048,0.9295
0,8,2,0.74,0.5191,0.9341
0,8,2,0.76,0.5391,0.9369
0,8,2,0.78,0.5591,0.9443
0,8,2,0.8,0.5811,0.9522
0,8,2,0.8200000000000001,0.6037,0.9625
0,8,2,0.84,0.6218,0.9658
0,8,2,0.86,0.6568,0.9736
0,8,2,0.88,0.6781,0.9839
0,8,2,0.9,0.6942,0.9852
0,8,2,0.92,0.7123,0.9843
0,8,2,0.94,0.7266,0.9882
0,8,2,0.96,0.7473,0.9898
0,8,2,0.98,0.7757,1.0
0,9,2,0.0,0.0,0.7971
0,9,2,0.02,0.0,0.7971
0,9,2,0.04,0.0,0.7971
0,9,2,0.06,0.0,0.7971
0,9,2,0.08,0.0,0.7971
0,9,2,0.1,0.0,0.7971
0,9,2,0.12,0.0,0.7971
0,9,2,0.14,0.0,0.7971
0,9,2,0.16,0.0,0.7971
0,9,2,0.18,0.0062,0.8015
0,9,2,0.2,0.0119,0.8055
0,9,2,0.22,0.013000000000000001,0.8064
0,9,2,0.24,0.017,0.8091
0,9,2,0.26,0.0221,0.8128
0,9,2,0.28,0.0289,0.8161
0,9,2,0.3,0.038,0.8197
0,9,2,0.32,0.0454,0.8219
0,9,2,0.34,0.055,0.8254
0,9,2,0.36,0.0658,0.8301
0,9,2,0.38,0.0788,0.8326
0,9,2,0.4,0.0907,0.836
0,9,2,0.42,0.1032,0.8388
0,9,2,0.44,0.1134,0.8414
0,9,2,0.46,0.1259,0.847
0,9,2,0.48,0.1372,0.8489
0,9,2,0.5,0.1531,0.8514
0,9,2,0.52,0.1791,0.8564
0,9,2,0.54,0.2132,0.8689
0,9,2,0.56,0.2341,0.8779
0,9,2,0.58,0.2551,0.8851
0,9,2,0.6,0.2761,0.8919
0,9,2,0.62,0.3022,0.9017
0,9,2,0.64,0.3197,0.9117
0,9,2,0.66,0.3384,0.9152
0,9,2,0.68,0.3656,0.9276
0,9,2,0.7000000000000001,0.3912,0.9385
0,9,2,0.72,0.4116,0.9432
0,9,2,0.74,0.4291,0.9454
0,9,2,0.76,0.4575,0.9467
0,9,2,0.78,0.4807,0.9531
0,9,2,0.8,0.5023,0.9544
0,9,2,0.8200000000000001,0.521,0.9598
0,9,2,0.84,0.5397,0.9631
0,9,2,0.86,0.5556,0.9668
0,9,2,0.88,0.5754,0.972
0,9,2,0.9,0.6009,0.983
0,9,2,0.92,0.6287,0.9908
0,9,2,0.94,0.6644,0.9966
0,9,2,0.96,0.7126,0.998
0,9,2,0.98,0.792,1.0
0,10,2,0.0,0.0,0.6911
0,10,2,0.02,0.0,0.6911
0,10,2,0.04,0.0,0.6911
0,10,2,0.06,0.0,0.6911
0,10,2,0.08,0.0,0.6911
0,10,2,0.1,0.0,0.6911
0,10,2,0.12,0.0,0.6911
0,10,2,0.14,0.0,0.6911
0,10,2,0.16,0.0,0.6911
0,10,2,0.18,0.0005,0.6915
0,10,2,0.2,0.001,0.6918
0,10,2,0.22,0.002,0.6925
0,10,2,0.24,0.005,0.6941
0,10,2,0.26,0.0084,0.6965
0,10,2,0.28,0.0139,0.6993
0,10,2,0.3,0.0233,0.7036
0,10,2,0.32,0.0312,0.7078
0,10,2,0.34,0.0451,0.7144
0,10,2,0.36,0.0595,0.7190000000000001
0,10,2,0.38,0.0823,0.7256
0,10,2,0.4,0.1091,0.7357
0,10,2,0.42,0.1329,0.7421
0,10,2,0.44,0.1606,0.7519
0,10,2,0.46,0.1958,0.7608
0,10,2,0.48,0.2271,0.7704
0,10,2,0.5,0.2533,0.7769
0,10,2,0.52,0.2905,0.7827
0,10,2,0.54,0.3203,0.7914
0,10,2,0.56,0.349,0.8043
0,10,2,0.58,0.3738,0.81
0,10,2,0.6,0.4041,0.8170000000000001
0,10,2,0.62,0.4303,0.8251
0,10,2,0.64,0.4522,0.8344
0,10,2,0.66,0.467,0.8419
0,10,2,0.68,0.4923,0.8545
0,10,2,0.7000000000000001,0.5141,0.8653
0,10,2,0.72,0.535,0.8731
0,10,2,0.74,0.5513,0.8796
0,10,2,0.76,0.5672,0.89
0,10,2,0.78,0.584,0.8915
0,10,2,0.8,0.6004,0.9032
0,10,2,0.8200000000000001,0.6202,0.9151
0,10,2,0.84,0.6376,0.9248
0,10,2,0.86,0.6559,0.9323
0,10,2,0.88,0.6763,0.9372
0,10,2,0.9,0.6981,0.9442
0,10,2,0.92,0.7273,0.9509
0,10,2,0.94,0.7521,0.9520000000000001
0,10,2,0.96,0.7819,0.9591
0,10,2,0.98,0.8220000000000001,0.9749
0,1,3,0.0,0.0,0.7798
0,1,3,0.02,0.0,0.7798
0,1,3,0.04,0.0,0.7798
0,1,3,0.06,0.0,0.7798
0,1,3,0.08,0.0,0.7798
0,1,3,0.1,0.0019,0.78
0,1,3,0.12,0.0032,0.7803
0,1,3,0.14,0.0045,0.7801
0,1,3,0.16,0.0064,0.7809
0,1,3,0.18,0.0096,0.7822
0,1,3,0.2,0.0179,0.7881
0,1,3,0.22,0.0256,0.7929999999999999
0,1,3,0.24,0.0365,0.7993
0,1,3,0.26,0.0461,0.8047
0,1,3,0.28,0.0506,0.8065
0,1,3,0.3,0.0608,0.8112
0,1,3,0.32,0.0672,0.8140000000000001
0,1,3,0.34,0.0743,0.8181
0,1,3,0.36,0.0864,0.8241
0,1,3,0.38,0.0948,0.8253
0,1,3,0.4,0.0999,0.8272
0,1,3,0.42,0.1069,0.8294
0,1,3,0.44,0.1152,0.8329
0,1,3,0.46,0.1216,0.836
0,1,3,0.48,0.1402,0.8392
0,1,3,0.5,0.1556,0.8499
0,1,3,0.52,0.1793,0.8627
0,1,3,0.54,0.1997,0.8752
0,1,3,0.56,0.2222,0.8872
0,1,3,0.58,0.2356,0.892
0,1,3,0.6,0.2561,0.8985
0,1,3,0.62,0.2791,0.9085
0,1,3,0.64,0.3035,0.9164
0,1,3,0.66,0.3464,0.9295
0,1,3,0.68,0.3777,0.9383
0,1,3,0.7000000000000001,0.4052,0.9462
0,1,3,0.72,0.436,0.9535
0,1,3,0.74,0.4673,0.9639
0,1,3,0.76,0.4974,0.9643
0,1,3,0.78,0.5346,0.9697
0,1,3,0.8,0.5723,0.9746
0,1,3,0.8200000000000001,0.6114,0.9951
0,1,3,0.84,0.6434,0.9964
0,1,3,0.86,0.6665,0.9981
0,1,3,0.88,0.6940000000000001,1.0
0,1,3,0.9,0.7157,1.0
0,1,3,0.92,0.7414,1.0
0,1,3,0.94,0.7778,1.0
0,1,3,0.96,0.8195,1.0
0,1,3,0.98,0.8828,1.0
0,2,3,0.0,0.0,0.7959
0,2,3,0.02,0.0,0.7959
0,2,3,0.04,0.0,0.7959
0,2,3,0.06,0.0,0.7959
0,2,3,0.08,0.0,0.7959
0,2,3,0.1,0.0,0.7959
0,2,3,0.12,0.0,0.7959
0,2,3,0.14,0.0,0.7959
0,2,3,0.16,0.0,0.7959
0,2,3,0.18,0.0,0.7959
0,2,3,0.2,0.0,0.7959
0,2,3,0.22,0.0,0.7959
0,2,3,0.24,0.0,0.7959
0,2,3,0.26,0.0005,0.7963
0,2,3,0.28,0.0005,0.7963
0,2,3,0.3,0.0027,0.7974
0,2,3,0.32,0.0053,0.7979999999999999
0,2,3,0.34,0.009000000000000001,0.8009999999999999
0,2,3,0.36,0.0154,0.8024
0,2,3,0.38,0.0244,0.8043
0,2,3,0.4,0.0313,0.8073
0,2,3,0.42,0.0472,0.8125
0,2,3,0.44,0.0573,0.815
0,2,3,0.46,0.0689,0.82
0,2,3,0.48,0.087,0.8240000000000001
0,2,3,0.5,0.1023,0.8317
0,2,3,0.52,0.122,0.8412
0,2,3,0.54,0.1469,0.8496
0,2,3,0.56,0.1718,0.8598
0,2,3,0.58,0.20199999999999999,0.8724
0,2,3,0.6,0.2243,0.8763
0,2,3,0.62,0.2423,0.8824
0,2,3,0.64,0.2587,0.8906
0,2,3,0.66,0.2895,0.9007
0,2,3,0.68,0.3091,0.9079
0,2,3,0.7000000000000001,0.3346,0.9179
0,2,3,0.72,0.3568,0.9225
0,2,3,0.74,0.3828,0.9321
0,2,3,0.76,0.4072,0.941
0,2,3,0.78,0.4337,0.9485
0,2,3,0.8,0.4571,0.9541
0,2,3,0.8200000000000001,0.4899,0.9636
0,2,3,0.84,0.517,0.9704
0,2,3,0.86,0.5498,0.9741
0,2,3,0.88,0.5827,0.9759
0,2,3,0.9,0.6145,0.9821
0,2,3,0.92,0.6554,0.9846
0,2,3,0.94,0.7116,0.9890000000000001
0,2,3,0.96,0.7519,0.9936
0,2,3,0.98,0.815,0.9971
0,3,3,0.0,0.0,0.8465
0,3,3,0.02,0.0,0.8465
0,3,3,0.04,0.0,0.8465
0,3,3,0.06,0.0,0.8465
0,3,3,0.08,0.0,0.8465
0,3,3,0.1,0.0,0.8465
0,3,3,0.12,0.0,0.8465
0,3,3,0.14,0.0,0.8465
0,3,3,0.16,0.0,0.8465
0,3,3,0.18,0.0,0.8465
0,3,3,0.2,0.0,0.8465
0,3,3,0.22,0.0,0.8465
0,3,3,0.24,0.0,0.8465
0,3,3,0.26,0.0014,0.8463
0,3,3,0.28,0.0057,0.8464
0,3,3,0.3,0.0071,0.8476
0,3,3,0.32,0.0107,0.8499
0,3,3,0.34,0.0143,0.853
0,3,3,0.36,0.0214,0.8556
0,3,3,0.38,0.0314,0.86
0,3,3,0.4,0.0385,0.8656
0,3,3,0.42,0.0478,0.8718
0,3,3,0.44,0.055,0.8739
0,3,3,0.46,0.065,0.8786
0,3,3,0.48,0.0807,0.8843
0,3,3,0.5,0.0921,0.8884
0,3,3,0.52,0.1156,0.8983
0,3,3,0.54,0.1428,0.9067
0,3,3,0.56,0.1549,0.9088
0,3,3,0.58,0.1685,0.9142
0,3,3,0.6,0.1884,0.92
0,3,3,0.62,0.2084,0.9288
0,3,3,0.64,0.2248,0.9328
0,3,3,0.66,0.2455,0.9423
0,3,3,0.68,0.2648,0.9466
0,3,3,0.7000000000000001,0.2862,0.95
0,3,3,0.72,0.3126,0.9564
0,3,3,0.74,0.3419,0.9642
0,3,3,0.76,0.3647,0.9697
0,3,3,0.78,0.3904,0.9719
0,3,3,0.8,0.4147,0.9744
0,3,3,0.8200000000000001,0.4468,0.9806
0,3,3,0.84,0.4825,0.9848
0,3,3,0.86,0.5232,0.9940000000000001
0,3,3,0.88,0.5589,0.9935
0,3,3,0.9,0.5889,0.9948
0,3,3,0.92,0.6281,0.9962
0,3,3,0.94,0.6667,0.9957
0,3,3,0.96,0.7188,0.9975
0,3,3,0.98,0.8029999999999999,1.0
0,4,3,0.0,0.0,0.8076
0,4,3,0.02,0.0,0.8076
0,4,3,0.04,0.0,0.8076
0,4,3,0.06,0.0,0.8076
0,4,3,0.08,0.0,0.8076
0,4,3,0.1,0.0,0.8076
0,4,3,0.12,0.0,0.8076
0,4,3,0.14,0.0,0.8076
0,4,3,0.16,0.0,0.8076
0,4,3,0.18,0.0,0.8076
0,4,3,0.2,0.0,0.8076
0,4,3,0.22,0.0,0.8076
0,4,3,0.24,0.0017,0.8078
0,4,3,0.26,0.0022,0.8083
0,4,3,0.28,0.0033,0.8086
0,4,3,0.3,0.0066,0.8102
0,4,3,0.32,0.0105,0.8117
0,4,3,0.34,0.0176,0.8143
0,4,3,0.36,0.0232,0.8155
0,4,3,0.38,0.0331,0.8170000000000001
0,4,3,0.4,0.0502,0.8189
0,4,3,0.42,0.0667,0.8228
0,4,3,0.44,0.0843,0.8290000000000001
0,4,3,0.46,0.1058,0.8329
0,4,3,0.48,0.1307,0.8402
0,4,3,0.5,0.1577,0.8514
0,4,3,0.52,0.1814,0.8586
0,4,3,0.54,0.2067,0.8652
0,4,3,0.56,0.2266,0.8703
0,4,3,0.58,0.2514,0.877
0,4,3,0.6,0.2729,0.8802
0,4,3,0.62,0.2944,0.8797
0,4,3,0.64,0.3153,0.8849
0,4,3,0.66,0.3374,0.8909999999999999
0,4,3,0.68,0.3517,0.8988
0,4,3,0.7000000000000001,0.3771,0.9044
0,4,3,0.72,0.4068,0.9145
0,4,3,0.74,0.4333,0.9222
0,4,3,0.76,0.4609,0.9305
0,4,3,0.78,0.4857,0.9411
0,4,3,0.8,0.5055,0.9498
0,4,3,0.8200000000000001,0.5248,0.9548
0,4,3,0.84,0.5496,0.9596
0,4,3,0.86,0.5717,0.9653
0,4,3,0.88,0.5921,0.9716
0,4,3,0.9,0.6119,0.983
0,4,3,0.92,0.6351,0.9879
0,4,3,0.94,0.6555,0.9936
0,4,3,0.96,0.6825,0.9948
0,4,3,0.98,0.7238,1.0
0,5,3,0.0,0.0,0.7977
0,5,3,0.02,0.0,0.7977
0,5,3,0.04,0.0,0.7977
0,5,3,0.06,0.0,0.7977
0,5,3,0.08,0.0,0.7977
0,5,3,0.1,0.0,0.7977
0,5,3,0.12,0.0,0.7977
0,5,3,0.14,0.0013,0.7987
0,5,3,0.16,0.0026,0.7997
0,5,3,0.18,0.0026,0.7997
0,5,3,0.2,0.0032,0.8003
0,5,3,0.22,0.0032,0.8003
0,5,3,0.24,0.0032,0.8003
0,5,3,0.26,0.0058,0.8023
0,5,3,0.28,0.0109,0.8058
0,5,3,0.3,0.0166,0.8086
0,5,3,0.32,0.0256,0.8141
0,5,3,0.34,0.0378,0.821
0,5,3,0.36,0.0519,0.8305
0,5,3,0.38,0.0653,0.8356
0,5,3,0.4,0.0871,0.8373
0,5,3,0.42,0.1114,0.8487
0,5,3,0.44,0.1357,0.857
0,5,3,0.46,0.1613,0.8679
0,5,3,0.48,0.1837,0.8722
0,5,3,0.5,0.2087,0.8794
0,5,3,0.52,0.2343,0.8905
0,5,3,0.54,0.2497,0.8968
0,5,3,0.56,0.267,0.9013
0,5,3,0.58,0.2868,0.9093
0,5,3,0.6,0.2996,0.9104
0,5,3,0.62,0.3182,0.9164
0,5,3,0.64,0.3329,0.9223
0,5,3,0.66,0.3464,0.9275
0,5,3,0.68,0.3553,0.9295
0,5,3,0.7000000000000001,0.3668,0.9323
0,5,3,0.72,0.3784,0.9331
0,5,3,0.74,0.3956,0.9417
0,5,3,0.76,0.4219,0.9491
0,5,3,0.78,0.4462,0.9526
0,5,3,0.8,0.4738,0.9538
0,5,3,0.8200000000000001,0.4936,0.9545
0,5,3,0.84,0.5154,0.9577
0,5,3,0.86,0.5467,0.9605
0,5,3,0.88,0.5832,0.9616
0,5,3,0.9,0.6229,0.961
0,5,3,0.92,0.6652,0.9618
0,5,3,0.94,0.7125,0.9688
0,5,3,0.96,0.7734,0.9746
0,5,3,0.98,0.8387,0.9841
0,6,3,0.0,0.0,0.6611
0,6,3,0.02,0.0,0.6611
0,6,3,0.04,0.0,0.6611
0,6,3,0.06,0.0005,0.6609
0,6,3,0.08,0.0045,0.6625
0,6,3,0.1,0.0089,0.6645
0,6,3,0.12,0.0129,0.6672
0,6,3,0.14,0.0258,0.6719
0,6,3,0.16,0.0377,0.6787
0,6,3,0.18,0.053,0.6859999999999999
0,6,3,0.2,0.0649,0.6895
0,6,3,0.22,0.0847,0.6952
0,6,3,0.24,0.1046,0.7012
0,6,3,0.26,0.1288,0.7105
0,6,3,0.28,0.1541,0.7211
0,6,3,0.3,0.1784,0.7334
0,6,3,0.32,0.2002,0.7404
0,6,3,0.34,0.2245,0.747
0,6,3,0.36,0.2498,0.7576
0,6,3,0.38,0.273,0.7703
0,6,3,0.4,0.2934,0.7749
0,6,3,0.42,0.3181,0.7812
0,6,3,0.44,0.3389,0.7916
0,6,3,0.46,0.3677,0.8041
0,6,3,0.48,0.3979,0.8165
0,6,3,0.5,0.4301,0.833
0,6,3,0.52,0.4579,0.8473
0,6,3,0.54,0.4822,0.8574
0,6,3,0.56,0.5055,0.8707
0,6,3,0.58,0.5317,0.8836
0,6,3,0.6,0.5535,0.9001
0,6,3,0.62,0.5798,0.9104
0,6,3,0.64,0.6011,0.9155
0,6,3,0.66,0.6169,0.9211
0,6,3,0.68,0.6343,0.9336
0,6,3,0.7000000000000001,0.6511,0.9446
0,6,3,0.72,0.667,0.9524
0,6,3,0.74,0.6824,0.9626
0,6,3,0.76,0.6933,0.9693
0,6,3,0.78,0.7037,0.9766
0,6,3,0.8,0.7185,0.9824
0,6,3,0.8200000000000001,0.7369,0.9868
0,6,3,0.84,0.7502,0.9881
0,6,3,0.86,0.7676,0.9915
0,6,3,0.88,0.7924,1.0
0,6,3,0.9,0.8162,1.0
0,6,3,0.92,0.8484,1.0
0,6,3,0.94,0.8677,1.0
0,6,3,0.96,0.8885,1.0
0,6,3,0.98,0.9158,1.0
0,7,3,0.0,0.0,0.8089
0,7,3,0.02,0.0,0.8089
0,7,3,0.04,0.0,0.8089
0,7,3,0.06,0.0,0.8089
0,7,3,0.08,0.0,0.8089
0,7,3,0.1,0.0,0.8089
0,7,3,0.12,0.0,0.8089
0,7,3,0.14,0.0,0.8089
0,7,3,0.16,0.0,0.8089
0,7,3,0.18,0.0006,0.8094
0,7,3,0.2,0.0019,0.8105
0,7,3,0.22,0.0038,0.812
0,7,3,0.24,0.0063,0.8140000000000001
0,7,3,0.26,0.0107,0.8164
0,7,3,0.28,0.0113,0.8163
0,7,3,0.3,0.0176,0.8183
0,7,3,0.32,0.0189,0.8187
0,7,3,0.34,0.0258,0.8219
0,7,3,0.36,0.0308,0.8249
0,7,3,0.38,0.0415,0.8289
0,7,3,0.4,0.0484,0.8303
0,7,3,0.42,0.0635,0.8356
0,7,3,0.44,0.0823,0.8404
0,7,3,0.46,0.0949,0.8465
0,7,3,0.48,0.1119,0.8528
0,7,3,0.5,0.1389,0.862
0,7,3,0.52,0.1653,0.8735
0,7,3,0.54,0.1829,0.8777
0,7,3,0.56,0.2049,0.8854
0,7,3,0.58,0.2263,0.8952
0,7,3,0.6,0.2508,0.9069
0,7,3,0.62,0.2797,0.9197
0,7,3,0.64,0.303,0.9324
0,7,3,0.66,0.3243,0.9377
0,7,3,0.68,0.3463,0.9442
0,7,3,0.7000000000000001,0.3715,0.9490000000000001
0,7,3,0.72,0.3953,0.9511
0,7,3,0.74,0.4161,0.9569
0,7,3,0.76,0.4381,0.9586
0,7,3,0.78,0.4601,0.9627
0,7,3,0.8,0.4896,0.968
0,7,3,0.8200000000000001,0.5223,0.975
0,7,3,0.84,0.5506,0.9790000000000001
0,7,3,0.86,0.5676,0.9826
0,7,3,0.88,0.5889,0.9847
0,7,3,0.9,0.6021,0.9921
0,7,3,0.92,0.6153,0.9967
0,7,3,0.94,0.6329,1.0
0,7,3,0.96,0.6512,1.0
0,7,3,0.98,0.6926,1.0
0,8,3,0.0,0.0,0.8193
0,8,3,0.02,0.0,0.8193
0,8,3,0.04,0.0,0.8193
0,8,3,0.06,0.0,0.8193
0,8,3,0.08,0.0,0.8193
0,8,3,0.1,0.0,0.8193
0,8,3,0.12,0.0006,0.8192
0,8,3,0.14,0.0012,0.8191
0,8,3,0.16,0.0018,0.8190000000000001
0,8,3,0.18,0.0018,0.8190000000000001
0,8,3,0.2,0.0018,0.8190000000000001
0,8,3,0.22,0.0024,0.8189
0,8,3,0.24,0.0036,0.8199
0,8,3,0.26,0.0036,0.8199
0,8,3,0.28,0.0078,0.8215
0,8,3,0.3,0.0155,0.8256
0,8,3,0.32,0.0239,0.8290000000000001
0,8,3,0.34,0.0376,0.8358
0,8,3,0.36,0.0519,0.8415
0,8,3,0.38,0.0692,0.8469
0,8,3,0.4,0.0859,0.8532
0,8,3,0.42,0.1055,0.8587
0,8,3,0.44,0.1324,0.8701
0,8,3,0.46,0.1473,0.8762
0,8,3,0.48,0.161,0.882
0,8,3,0.5,0.1795,0.8917
0,8,3,0.52,0.2016,0.9007
0,8,3,0.54,0.2242,0.9055
0,8,3,0.56,0.2427,0.915
0,8,3,0.58,0.2671,0.9268
0,8,3,0.6,0.28800000000000003,0.9338
0,8,3,0.62,0.3083,0.9397
0,8,3,0.64,0.325,0.9479
0,8,3,0.66,0.3459,0.9544
0,8,3,0.68,0.3673,0.9614
0,8,3,0.7000000000000001,0.3936,0.9725
0,8,3,0.72,0.4126,0.9787
0,8,3,0.74,0.4317,0.9822
0,8,3,0.76,0.455,0.9858
